date,boll_lb,ticker,date
2018-01-02,,jpm,2018-01-02
2018-01-03,94.13205299945571,jpm,2018-01-03
2018-01-04,93.11574586078855,jpm,2018-01-04
2018-01-05,93.45452456009453,jpm,2018-01-05
2018-01-08,93.66458969684089,jpm,2018-01-08
2018-01-09,93.75082934119978,jpm,2018-01-09
2018-01-10,93.52960257997317,jpm,2018-01-10
2018-01-11,93.38080558869541,jpm,2018-01-11
2018-01-12,92.89480236528622,jpm,2018-01-12
2018-01-16,92.87717860649845,jpm,2018-01-16
2018-01-17,92.8310869736381,jpm,2018-01-17
2018-01-18,92.84256702170595,jpm,2018-01-18
2018-01-19,92.94496715965016,jpm,2018-01-19
2018-01-22,92.91578628511813,jpm,2018-01-22
2018-01-23,92.96832628949049,jpm,2018-01-23
2018-01-24,92.88522809731063,jpm,2018-01-24
2018-01-25,92.87923017302369,jpm,2018-01-25
2018-01-26,92.85849790568857,jpm,2018-01-26
2018-01-29,92.89976148314246,jpm,2018-01-29
2018-01-30,93.03633458683139,jpm,2018-01-30
2018-01-31,93.6067293574852,jpm,2018-01-31
2018-02-01,94.19700848143785,jpm,2018-02-01
2018-02-02,94.68830250788281,jpm,2018-02-02
2018-02-05,94.78399106985354,jpm,2018-02-05
2018-02-06,95.35106324369714,jpm,2018-02-06
2018-02-07,95.92249816628025,jpm,2018-02-07
2018-02-08,95.38461964422982,jpm,2018-02-08
2018-02-09,95.25602857246976,jpm,2018-02-09
2018-02-12,95.17079761698932,jpm,2018-02-12
2018-02-13,95.18445527774855,jpm,2018-02-13
2018-02-14,95.23747274145322,jpm,2018-02-14
2018-02-15,95.27440735273395,jpm,2018-02-15
2018-02-16,95.34075704966565,jpm,2018-02-16
2018-02-20,95.34729047958255,jpm,2018-02-20
2018-02-21,95.35911123638121,jpm,2018-02-21
2018-02-22,95.3661502606407,jpm,2018-02-22
2018-02-23,95.28460146859894,jpm,2018-02-23
2018-02-26,95.09352022510879,jpm,2018-02-26
2018-02-27,95.04100026210587,jpm,2018-02-27
2018-02-28,95.04271916742887,jpm,2018-02-28
2018-03-01,94.98192141874516,jpm,2018-03-01
2018-03-02,94.96690097623747,jpm,2018-03-02
2018-03-05,94.97903174665572,jpm,2018-03-05
2018-03-06,95.70240038039267,jpm,2018-03-06
2018-03-07,95.89425562194158,jpm,2018-03-07
2018-03-08,96.01293338281498,jpm,2018-03-08
2018-03-09,97.14826703825373,jpm,2018-03-09
2018-03-12,97.92464824810492,jpm,2018-03-12
2018-03-13,98.45558053590163,jpm,2018-03-13
2018-03-14,98.84489372420273,jpm,2018-03-14
2018-03-15,98.86053188959298,jpm,2018-03-15
2018-03-16,98.8567919648993,jpm,2018-03-16
2018-03-19,98.840674149081,jpm,2018-03-19
2018-03-20,98.83349348595797,jpm,2018-03-20
2018-03-21,98.79591181632497,jpm,2018-03-21
2018-03-22,97.76623545238357,jpm,2018-03-22
2018-03-23,96.10468371698627,jpm,2018-03-23
2018-03-26,95.71159318106872,jpm,2018-03-26
