date,boll_ub,ticker,date
2017-01-03,,pfe,2017-01-03
2017-01-04,25.754489533453707,pfe,2017-01-04
2017-01-05,26.02705169777086,pfe,2017-01-05
2017-01-06,25.999830737766523,pfe,2017-01-06
2017-01-09,25.974847821414546,pfe,2017-01-09
2017-01-10,25.94849219619394,pfe,2017-01-10
2017-01-11,25.99862172171571,pfe,2017-01-11
2017-01-12,26.04999786697802,pfe,2017-01-12
2017-01-13,26.064648340443284,pfe,2017-01-13
2017-01-17,26.143313196760992,pfe,2017-01-17
2017-01-18,26.16403335834128,pfe,2017-01-18
2017-01-19,26.20704345634742,pfe,2017-01-19
2017-01-20,26.203011821403067,pfe,2017-01-20
2017-01-23,26.220004997928566,pfe,2017-01-23
2017-01-24,26.25216833193322,pfe,2017-01-24
2017-01-25,26.242430822641477,pfe,2017-01-25
2017-01-26,26.22294632444807,pfe,2017-01-26
2017-01-27,26.188753658194212,pfe,2017-01-27
2017-01-30,26.158853089695132,pfe,2017-01-30
2017-01-31,26.11482149161041,pfe,2017-01-31
2017-02-01,26.052786934843752,pfe,2017-02-01
2017-02-02,25.948288587602157,pfe,2017-02-02
2017-02-03,25.79453304563476,pfe,2017-02-03
2017-02-06,25.661995100106544,pfe,2017-02-06
2017-02-07,25.50102601030015,pfe,2017-02-07
2017-02-08,25.328520693392505,pfe,2017-02-08
2017-02-09,25.30856361554364,pfe,2017-02-09
2017-02-10,25.320222149377418,pfe,2017-02-10
2017-02-13,25.38549509863534,pfe,2017-02-13
2017-02-14,25.506994189895376,pfe,2017-02-14
2017-02-15,25.76920909769325,pfe,2017-02-15
2017-02-16,26.010809745684217,pfe,2017-02-16
2017-02-17,26.214006773129285,pfe,2017-02-17
2017-02-21,26.37788485754717,pfe,2017-02-21
2017-02-22,26.48702797422386,pfe,2017-02-22
2017-02-23,26.650827869421896,pfe,2017-02-23
2017-02-24,26.806996852452425,pfe,2017-02-24
2017-02-27,26.93570732968239,pfe,2017-02-27
2017-02-28,26.985852215507695,pfe,2017-02-28
2017-03-01,27.085298843821935,pfe,2017-03-01
2017-03-02,27.18610567315314,pfe,2017-03-02
2017-03-03,27.258845507689205,pfe,2017-03-03
2017-03-06,27.310614213110327,pfe,2017-03-06
2017-03-07,27.31496791985819,pfe,2017-03-07
2017-03-08,27.277183051271294,pfe,2017-03-08
2017-03-09,27.22755826059791,pfe,2017-03-09
2017-03-10,27.1823176119368,pfe,2017-03-10
2017-03-13,27.09326473970395,pfe,2017-03-13
2017-03-14,27.01008991110743,pfe,2017-03-14
2017-03-15,26.947922226050117,pfe,2017-03-15
2017-03-16,26.954562385962134,pfe,2017-03-16
2017-03-17,26.950824943163923,pfe,2017-03-17
2017-03-20,26.942826611143964,pfe,2017-03-20
2017-03-21,26.912951885769164,pfe,2017-03-21
2017-03-22,26.875980921311083,pfe,2017-03-22
2017-03-23,26.875182195995396,pfe,2017-03-23
2017-03-24,26.880777923770964,pfe,2017-03-24
2017-03-27,26.878341896563228,pfe,2017-03-27
2017-03-28,26.87787819338227,pfe,2017-03-28
2017-03-29,26.870245698208247,pfe,2017-03-29
2017-03-30,26.852355559737465,pfe,2017-03-30
2017-03-31,26.823873298618743,pfe,2017-03-31
2017-04-03,26.81655289434641,pfe,2017-04-03
2017-04-04,26.817733403564436,pfe,2017-04-04
2017-04-05,26.799171769553897,pfe,2017-04-05
2017-04-06,26.7954172627332,pfe,2017-04-06
2017-04-07,26.79592261639347,pfe,2017-04-07
2017-04-10,26.8004202310754,pfe,2017-04-10
2017-04-11,26.815700787731004,pfe,2017-04-11
2017-04-12,26.77216730883175,pfe,2017-04-12
2017-04-13,26.7627927928095,pfe,2017-04-13
2017-04-17,26.75296551448211,pfe,2017-04-17
2017-04-18,26.74358049500366,pfe,2017-04-18
2017-04-19,26.771804362919738,pfe,2017-04-19
2017-04-20,26.739572157231887,pfe,2017-04-20
2017-04-21,26.737071384027495,pfe,2017-04-21
2017-04-24,26.74234258108206,pfe,2017-04-24
2017-04-25,26.73294911577387,pfe,2017-04-25
2017-04-26,26.72026058409828,pfe,2017-04-26
2017-04-27,26.682686245418065,pfe,2017-04-27
2017-04-28,26.63674908560046,pfe,2017-04-28
2017-05-01,26.60964336704402,pfe,2017-05-01
2017-05-02,26.580963125944287,pfe,2017-05-02
2017-05-03,26.534673499076003,pfe,2017-05-03
2017-05-04,26.509522107675487,pfe,2017-05-04
2017-05-05,26.485575267823386,pfe,2017-05-05
2017-05-08,26.457491008269585,pfe,2017-05-08
2017-05-09,26.438159408108472,pfe,2017-05-09
2017-05-10,26.430417853844265,pfe,2017-05-10
2017-05-11,26.41602464044059,pfe,2017-05-11
2017-05-12,26.40329244245186,pfe,2017-05-12
2017-05-15,26.358461066962608,pfe,2017-05-15
2017-05-16,26.39230524432324,pfe,2017-05-16
2017-05-17,26.489331373162635,pfe,2017-05-17
2017-05-18,26.53477547254327,pfe,2017-05-18
2017-05-19,26.53884453361209,pfe,2017-05-19
2017-05-22,26.556983932943247,pfe,2017-05-22
2017-05-23,26.550490363426782,pfe,2017-05-23
2017-05-24,26.523642897844834,pfe,2017-05-24
2017-05-25,26.46844368276288,pfe,2017-05-25
2017-05-26,26.388079873073043,pfe,2017-05-26
2017-05-30,26.315287527849257,pfe,2017-05-30
2017-05-31,26.254281023181996,pfe,2017-05-31
2017-06-01,26.21219920273339,pfe,2017-06-01
2017-06-02,26.16232263196834,pfe,2017-06-02
2017-06-05,26.09957775099406,pfe,2017-06-05
2017-06-06,26.03989988840564,pfe,2017-06-06
2017-06-07,25.983504583859585,pfe,2017-06-07
2017-06-08,25.938010670797073,pfe,2017-06-08
2017-06-09,25.89502609914252,pfe,2017-06-09
2017-06-12,25.845909519125282,pfe,2017-06-12
2017-06-13,25.750685275114357,pfe,2017-06-13
2017-06-14,25.762496786841627,pfe,2017-06-14
2017-06-15,25.814084659714922,pfe,2017-06-15
2017-06-16,25.886108109017897,pfe,2017-06-16
2017-06-19,25.990451624496302,pfe,2017-06-19
2017-06-20,26.153174025351213,pfe,2017-06-20
2017-06-21,26.355999284807194,pfe,2017-06-21
2017-06-22,26.554465332537383,pfe,2017-06-22
2017-06-23,26.741921850790227,pfe,2017-06-23
2017-06-26,26.8729921912882,pfe,2017-06-26
2017-06-27,26.942134263817337,pfe,2017-06-27
