date,boll_ub,ticker,date
2018-01-05,,gs,2018-01-05
2018-01-08,237.27409332552395,gs,2018-01-08
2018-01-09,235.96222118434926,gs,2018-01-09
2018-01-10,235.51649383135225,gs,2018-01-10
2018-01-11,235.56101083111994,gs,2018-01-11
2018-01-12,236.55546686577014,gs,2018-01-12
2018-01-16,237.80241357959508,gs,2018-01-16
2018-01-17,237.46547327499889,gs,2018-01-17
2018-01-18,237.57718811965077,gs,2018-01-18
2018-01-19,237.57777453414573,gs,2018-01-19
2018-01-22,239.44265288608815,gs,2018-01-22
2018-01-23,240.1329759799826,gs,2018-01-23
2018-01-24,242.55542864113045,gs,2018-01-24
2018-01-25,245.34605855520903,gs,2018-01-25
2018-01-26,246.98306138457758,gs,2018-01-26
2018-01-29,249.41252168061925,gs,2018-01-29
2018-01-30,250.37447890242316,gs,2018-01-30
2018-01-31,250.9455421215328,gs,2018-01-31
2018-02-01,252.20409202583897,gs,2018-02-01
2018-02-02,251.8224095343859,gs,2018-02-02
2018-02-05,252.22511175184653,gs,2018-02-05
2018-02-06,252.06431097687675,gs,2018-02-06
2018-02-07,251.98529305276836,gs,2018-02-07
2018-02-08,252.69616781207282,gs,2018-02-08
2018-02-09,253.01015038829033,gs,2018-02-09
2018-02-12,253.06284359809706,gs,2018-02-12
2018-02-13,253.02878493562255,gs,2018-02-13
2018-02-14,253.2347463803343,gs,2018-02-14
2018-02-15,253.72910860632157,gs,2018-02-15
2018-02-16,254.3260272715538,gs,2018-02-16
2018-02-20,254.54026653253186,gs,2018-02-20
2018-02-21,254.68532722461333,gs,2018-02-21
2018-02-22,254.4043738996355,gs,2018-02-22
2018-02-23,254.12961086313808,gs,2018-02-23
2018-02-26,254.57558741905058,gs,2018-02-26
2018-02-27,253.89233660863601,gs,2018-02-27
2018-02-28,253.32844210908635,gs,2018-02-28
2018-03-01,252.63519092012837,gs,2018-03-01
2018-03-02,251.11227536768763,gs,2018-03-02
2018-03-05,251.37780446593825,gs,2018-03-05
2018-03-06,251.59652758226042,gs,2018-03-06
2018-03-07,252.0370260424231,gs,2018-03-07
2018-03-08,252.52512250036827,gs,2018-03-08
2018-03-09,252.2078715009347,gs,2018-03-09
2018-03-12,252.3745290388503,gs,2018-03-12
2018-03-13,251.94043693247204,gs,2018-03-13
2018-03-14,251.2641031161781,gs,2018-03-14
2018-03-15,251.36243321373038,gs,2018-03-15
2018-03-16,251.4224385313886,gs,2018-03-16
2018-03-19,251.2887456860597,gs,2018-03-19
2018-03-20,251.27939319743433,gs,2018-03-20
2018-03-21,251.29730039913466,gs,2018-03-21
2018-03-22,252.35570584421873,gs,2018-03-22
2018-03-23,254.40021422866045,gs,2018-03-23
2018-03-26,253.82420881508412,gs,2018-03-26
2018-03-27,254.33526835751644,gs,2018-03-27
2018-03-28,254.6418530026714,gs,2018-03-28
2018-03-29,254.81894183701795,gs,2018-03-29
2018-04-02,255.31458256872676,gs,2018-04-02
2018-04-03,255.19274503013133,gs,2018-04-03
2018-04-04,254.48872361989345,gs,2018-04-04
2018-04-05,253.8730757578358,gs,2018-04-05
2018-04-06,253.1346740216779,gs,2018-04-06
2018-04-09,251.41708408615992,gs,2018-04-09
2018-04-10,248.88646776831249,gs,2018-04-10
2018-04-11,247.09151950542312,gs,2018-04-11
2018-04-12,246.387546160794,gs,2018-04-12
2018-04-13,244.81955673069032,gs,2018-04-13
2018-04-16,242.9377553815716,gs,2018-04-16
2018-04-17,241.78494123758628,gs,2018-04-17
2018-04-18,240.3193215585769,gs,2018-04-18
2018-04-19,239.0044689744147,gs,2018-04-19
2018-04-20,238.98224331818182,gs,2018-04-20
2018-04-23,238.7914573934226,gs,2018-04-23
2018-04-24,239.3925223739705,gs,2018-04-24
2018-04-25,240.4994172233366,gs,2018-04-25
2018-04-26,241.22298340238433,gs,2018-04-26
2018-04-27,241.6892647472495,gs,2018-04-27
2018-04-30,242.30561626555038,gs,2018-04-30
2018-05-01,242.86011535143112,gs,2018-05-01
