date,macd,ticker,date
2018-01-05,0.0,csco,2018-01-05
2018-01-08,0.008039278861801336,csco,2018-01-08
2018-01-09,0.0034684930976354167,csco,2018-01-09
2018-01-10,0.008246520221135256,csco,2018-01-10
2018-01-11,0.017276728634882943,csco,2018-01-11
2018-01-12,0.05115596821797652,csco,2018-01-12
2018-01-16,0.05893661620795143,csco,2018-01-16
2018-01-17,0.09063962361911848,csco,2018-01-17
2018-01-18,0.11555020947348993,csco,2018-01-18
2018-01-19,0.13108962540824365,csco,2018-01-19
2018-01-22,0.15770805172761015,csco,2018-01-22
2018-01-23,0.19620115311561648,csco,2018-01-23
2018-01-24,0.22560151264151074,csco,2018-01-24
2018-01-25,0.23100208945272982,csco,2018-01-25
2018-01-26,0.2663563408201881,csco,2018-01-26
2018-01-29,0.3052066860804459,csco,2018-01-29
2018-01-30,0.29859760372392685,csco,2018-01-30
2018-01-31,0.250746667917106,csco,2018-01-31
2018-02-01,0.2198936462942953,csco,2018-02-01
2018-02-02,0.1495938966423367,csco,2018-02-02
2018-02-05,-0.030828450464007062,csco,2018-02-05
2018-02-06,-0.08866138075031671,csco,2018-02-06
2018-02-07,-0.12236858628255476,csco,2018-02-07
2018-02-08,-0.2414331416209592,csco,2018-02-08
2018-02-09,-0.28501705600262994,csco,2018-02-09
2018-02-12,-0.24994230120613992,csco,2018-02-12
2018-02-13,-0.18066649664968537,csco,2018-02-13
2018-02-14,-0.07080071385937003,csco,2018-02-14
2018-02-15,0.14111459253516045,csco,2018-02-15
2018-02-16,0.32078054586833815,csco,2018-02-16
2018-02-20,0.4401304886741002,csco,2018-02-20
2018-02-21,0.48004321830966035,csco,2018-02-21
2018-02-22,0.4817479525599708,csco,2018-02-22
2018-02-23,0.5465036206093217,csco,2018-02-23
2018-02-26,0.6798061104205075,csco,2018-02-26
2018-02-27,0.7552197372753682,csco,2018-02-27
2018-02-28,0.7883696277830268,csco,2018-02-28
2018-03-01,0.7402933179047366,csco,2018-03-01
2018-03-02,0.7114631659348447,csco,2018-03-02
