macd,ticker,date
0.0,mrk,2018-01-05
-0.007064794882751357,mrk,2018-01-08
-0.004859311390561061,mrk,2018-01-09
0.013488264618452206,mrk,2018-01-10
0.03456499343905506,mrk,2018-01-11
0.08983552666024508,mrk,2018-01-12
0.2711371340763762,mrk,2018-01-16
0.38653055158974325,mrk,2018-01-17
0.4179500882188165,mrk,2018-01-18
0.44152996576287507,mrk,2018-01-19
0.4508520250960686,mrk,2018-01-22
0.4751395418486126,mrk,2018-01-23
0.4588205169535726,mrk,2018-01-24
0.44728248333956344,mrk,2018-01-25
0.4747757653862976,mrk,2018-01-26
0.4659424825080123,mrk,2018-01-29
0.39555434182454263,mrk,2018-01-30
0.2525656667785299,mrk,2018-01-31
0.17694407396991352,mrk,2018-02-01
0.03566541448366678,mrk,2018-02-02
-0.21027666456010508,mrk,2018-02-05
-0.4583461748366986,mrk,2018-02-06
-0.6180749213028705,mrk,2018-02-07
-0.8102753480834224,mrk,2018-02-08
-0.9409248543505626,mrk,2018-02-09
-0.9940816933871659,mrk,2018-02-12
-1.05972924568961,mrk,2018-02-13
-1.0985650241041398,mrk,2018-02-14
-1.041114805404888,mrk,2018-02-15
-0.9633910617090322,mrk,2018-02-16
-0.9829461343939343,mrk,2018-02-20
-1.0170571937247317,mrk,2018-02-21
-1.0305563821543302,mrk,2018-02-22
-1.007904714889193,mrk,2018-02-23
-0.8935878921439411,mrk,2018-02-26
-0.8900311675714505,mrk,2018-02-27
-0.9130457635839875,mrk,2018-02-28
-0.9581894912646547,mrk,2018-03-01
-0.9345721900251363,mrk,2018-03-02
-0.9024430347637491,mrk,2018-03-05
-0.8742524252404706,mrk,2018-03-06
-0.8296899923529253,mrk,2018-03-07
-0.7639627095891441,mrk,2018-03-08
-0.6757269684892648,mrk,2018-03-09
-0.582636663757448,mrk,2018-03-12
-0.502329355833723,mrk,2018-03-13
-0.47599891755661616,mrk,2018-03-14
-0.416469216970512,mrk,2018-03-15
-0.3337966338742149,mrk,2018-03-16
-0.34282739426054576,mrk,2018-03-19
-0.3452350794218759,mrk,2018-03-20
-0.3394344530228963,mrk,2018-03-21
-0.3737189328402124,mrk,2018-03-22
-0.4495625480165657,mrk,2018-03-23
-0.4565294204860919,mrk,2018-03-26
-0.47857232649042203,mrk,2018-03-27
-0.3895556253446273,mrk,2018-03-28
-0.36206574911324196,mrk,2018-03-29
-0.42683515749991585,mrk,2018-04-02
-0.4108582195176851,mrk,2018-04-03
-0.35969138231155995,mrk,2018-04-04
