date,boll_ub,ticker,date
2018-01-02,,msft,2018-01-02
2018-01-03,82.06540259199393,msft,2018-01-03
2018-01-04,82.94818017923168,msft,2018-01-04
2018-01-05,84.10500449721886,msft,2018-01-05
2018-01-08,84.49442433956429,msft,2018-01-08
2018-01-09,84.62265252249284,msft,2018-01-09
2018-01-10,84.54705931685668,msft,2018-01-10
2018-01-11,84.54810697816092,msft,2018-01-11
2018-01-12,85.12752052472332,msft,2018-01-12
2018-01-16,85.09995981372134,msft,2018-01-16
2018-01-17,85.6206150162889,msft,2018-01-17
2018-01-18,85.95361841049724,msft,2018-01-18
2018-01-19,86.16264241085847,msft,2018-01-19
2018-01-22,86.79054871698132,msft,2018-01-22
2018-01-23,87.3248470849637,msft,2018-01-23
2018-01-24,87.70157109001292,msft,2018-01-24
2018-01-25,88.11166618611449,msft,2018-01-25
2018-01-26,88.865505698608,msft,2018-01-26
2018-01-29,89.4075839397994,msft,2018-01-29
2018-01-30,89.61786322076024,msft,2018-01-30
2018-01-31,90.20156466206433,msft,2018-01-31
2018-02-01,90.5209599161719,msft,2018-02-01
2018-02-02,90.48245570261442,msft,2018-02-02
2018-02-05,90.49605076887251,msft,2018-02-05
2018-02-06,90.48691341927045,msft,2018-02-06
2018-02-07,90.41864359454983,msft,2018-02-07
2018-02-08,90.83688958957937,msft,2018-02-08
2018-02-09,90.83023645351167,msft,2018-02-09
2018-02-12,90.83812984251921,msft,2018-02-12
2018-02-13,90.79458751096534,msft,2018-02-13
2018-02-14,90.82963658329557,msft,2018-02-14
2018-02-15,91.0236087562257,msft,2018-02-15
2018-02-16,91.13012247655142,msft,2018-02-16
2018-02-20,91.26406683338743,msft,2018-02-20
2018-02-21,91.26536905478292,msft,2018-02-21
2018-02-22,91.28883033076984,msft,2018-02-22
2018-02-23,91.5533746022057,msft,2018-02-23
2018-02-26,91.86698324283697,msft,2018-02-26
2018-02-27,91.96995967091132,msft,2018-02-27
2018-02-28,92.13183494209223,msft,2018-02-28
2018-03-01,91.89908131073653,msft,2018-03-01
2018-03-02,91.79935929419581,msft,2018-03-02
2018-03-05,92.01223679724832,msft,2018-03-05
2018-03-06,92.06539582119413,msft,2018-03-06
2018-03-07,92.28392046964386,msft,2018-03-07
2018-03-08,92.5162790746877,msft,2018-03-08
2018-03-09,92.21782269851248,msft,2018-03-09
2018-03-12,92.39983051638046,msft,2018-03-12
2018-03-13,92.18101472417439,msft,2018-03-13
2018-03-14,91.90219269419357,msft,2018-03-14
2018-03-15,91.79395813832926,msft,2018-03-15
2018-03-16,91.86301771200765,msft,2018-03-16
2018-03-19,91.8122501200171,msft,2018-03-19
2018-03-20,91.80164152163638,msft,2018-03-20
2018-03-21,91.69788647798569,msft,2018-03-21
2018-03-22,92.0556813416577,msft,2018-03-22
2018-03-23,92.91063522713354,msft,2018-03-23
2018-03-26,92.7438682047702,msft,2018-03-26
2018-03-27,92.84719504454613,msft,2018-03-27
2018-03-28,92.92667437395383,msft,2018-03-28
2018-03-29,92.90981042972363,msft,2018-03-29
2018-04-02,93.05739207312772,msft,2018-04-02
2018-04-03,93.00524979370391,msft,2018-04-03
2018-04-04,92.94438239724045,msft,2018-04-04
2018-04-05,92.8333416991994,msft,2018-04-05
2018-04-06,92.62091544650671,msft,2018-04-06
2018-04-09,91.96963685036314,msft,2018-04-09
2018-04-10,91.265428904102,msft,2018-04-10
2018-04-11,90.95860798990955,msft,2018-04-11
2018-04-12,90.91703877463185,msft,2018-04-12
2018-04-13,90.7482284590566,msft,2018-04-13
2018-04-16,90.66382803686392,msft,2018-04-16
2018-04-17,91.26868788503711,msft,2018-04-17
2018-04-18,91.87047171550053,msft,2018-04-18
2018-04-19,92.39426639149046,msft,2018-04-19
2018-04-20,92.70431345670879,msft,2018-04-20
2018-04-23,92.72345891889765,msft,2018-04-23
2018-04-24,92.66918925631583,msft,2018-04-24
2018-04-25,92.59333708810676,msft,2018-04-25
2018-04-26,92.60464245797957,msft,2018-04-26
2018-04-27,92.91449134435044,msft,2018-04-27
2018-04-30,92.60751450842632,msft,2018-04-30
2018-05-01,92.51414348934051,msft,2018-05-01
2018-05-02,92.51555163394427,msft,2018-05-02
2018-05-03,92.53881084972599,msft,2018-05-03
2018-05-04,92.38437956167125,msft,2018-05-04
2018-05-07,92.36429230811981,msft,2018-05-07
2018-05-08,92.48127429993338,msft,2018-05-08
2018-05-09,92.62835344520052,msft,2018-05-09
2018-05-10,93.10193691612247,msft,2018-05-10
2018-05-11,93.40906685261565,msft,2018-05-11
2018-05-14,93.78563522346856,msft,2018-05-14
2018-05-15,93.94043930239684,msft,2018-05-15
2018-05-16,94.09473523585292,msft,2018-05-16
2018-05-17,94.14069831656889,msft,2018-05-17
2018-05-18,94.25432813020905,msft,2018-05-18
2018-05-21,94.5273221524425,msft,2018-05-21
2018-05-22,94.65299255552256,msft,2018-05-22
2018-05-23,94.779300497853,msft,2018-05-23
2018-05-24,94.99849224308302,msft,2018-05-24
2018-05-25,95.25225313346554,msft,2018-05-25
2018-05-29,95.22409987085928,msft,2018-05-29
2018-05-30,95.45971622193734,msft,2018-05-30
2018-05-31,95.36762022167251,msft,2018-05-31
2018-06-01,95.69884934295779,msft,2018-06-01
2018-06-04,96.31945039945221,msft,2018-06-04
2018-06-05,97.0385830269023,msft,2018-06-05
2018-06-06,97.64086337353028,msft,2018-06-06
2018-06-07,97.88313994365335,msft,2018-06-07
2018-06-08,98.24933250663858,msft,2018-06-08
2018-06-11,98.46737498568328,msft,2018-06-11
2018-06-12,98.7005726894647,msft,2018-06-12
2018-06-13,98.79836907118657,msft,2018-06-13
2018-06-14,98.94617573775189,msft,2018-06-14
2018-06-15,98.80008116497953,msft,2018-06-15
2018-06-18,98.6576999071537,msft,2018-06-18
2018-06-19,98.61976491928634,msft,2018-06-19
2018-06-20,98.62993927712448,msft,2018-06-20
2018-06-21,98.63699061825406,msft,2018-06-21
2018-06-22,98.53076353693369,msft,2018-06-22
2018-06-25,98.52660135481999,msft,2018-06-25
2018-06-26,98.38219209398663,msft,2018-06-26
2018-06-27,98.6013898416038,msft,2018-06-27
2018-06-28,98.62269229566957,msft,2018-06-28
2018-06-29,98.66583738114248,msft,2018-06-29
2018-07-02,98.54640877433398,msft,2018-07-02
2018-07-03,98.3424859541604,msft,2018-07-03
2018-07-05,98.02390300460058,msft,2018-07-05
2018-07-06,98.05627915580325,msft,2018-07-06
2018-07-09,98.09403987038564,msft,2018-07-09
2018-07-10,98.2583309876683,msft,2018-07-10
2018-07-11,98.35950698430665,msft,2018-07-11
2018-07-12,99.00528647364126,msft,2018-07-12
2018-07-13,99.84632305705458,msft,2018-07-13
2018-07-16,100.48226497440629,msft,2018-07-16
2018-07-17,101.25493380278303,msft,2018-07-17
2018-07-18,101.75339696109893,msft,2018-07-18
2018-07-19,102.0390577545115,msft,2018-07-19
2018-07-20,102.6710250980101,msft,2018-07-20
2018-07-23,103.597488800193,msft,2018-07-23
2018-07-24,104.23384954341643,msft,2018-07-24
2018-07-25,105.50196614478139,msft,2018-07-25
2018-07-26,106.11388971030638,msft,2018-07-26
2018-07-27,106.33289328982275,msft,2018-07-27
2018-07-30,106.17958632346088,msft,2018-07-30
2018-07-31,106.15321663176992,msft,2018-07-31
2018-08-01,105.91940998498346,msft,2018-08-01
2018-08-02,105.78181320110556,msft,2018-08-02
2018-08-03,105.77852683541441,msft,2018-08-03
2018-08-06,105.77025567971104,msft,2018-08-06
2018-08-07,105.7948254772511,msft,2018-08-07
2018-08-08,105.74463181176671,msft,2018-08-08
2018-08-09,105.94674094498637,msft,2018-08-09
2018-08-10,106.08943160538338,msft,2018-08-10
2018-08-13,106.06624408105684,msft,2018-08-13
2018-08-14,106.2498626906067,msft,2018-08-14
2018-08-15,106.16636518107917,msft,2018-08-15
2018-08-16,105.90008232990135,msft,2018-08-16
2018-08-17,105.85007939818031,msft,2018-08-17
2018-08-20,105.84670688799841,msft,2018-08-20
2018-08-21,105.8909880348553,msft,2018-08-21
2018-08-22,105.44147737909125,msft,2018-08-22
2018-08-23,105.23986844596267,msft,2018-08-23
2018-08-24,105.32900254476958,msft,2018-08-24
2018-08-27,105.41467273232409,msft,2018-08-27
2018-08-28,105.6826322363201,msft,2018-08-28
2018-08-29,106.38911904382624,msft,2018-08-29
2018-08-30,107.00493416935859,msft,2018-08-30
2018-08-31,107.61681595004852,msft,2018-08-31
2018-09-04,108.00141046006173,msft,2018-09-04
2018-09-05,108.00202399424172,msft,2018-09-05
2018-09-06,107.98680376297622,msft,2018-09-06
2018-09-07,107.94684102465385,msft,2018-09-07
2018-09-10,107.98863376906486,msft,2018-09-10
2018-09-11,108.24801481109584,msft,2018-09-11
2018-09-12,108.53928910079374,msft,2018-09-12
2018-09-13,109.03056726888722,msft,2018-09-13
2018-09-14,109.53764733938323,msft,2018-09-14
2018-09-17,109.75160847535354,msft,2018-09-17
2018-09-18,110.02261646019959,msft,2018-09-18
2018-09-19,109.85551282378727,msft,2018-09-19
2018-09-20,110.01766590306484,msft,2018-09-20
2018-09-21,110.27400986734642,msft,2018-09-21
2018-09-24,110.61395972022613,msft,2018-09-24
2018-09-25,110.93017736679272,msft,2018-09-25
2018-09-26,111.14884606610704,msft,2018-09-26
2018-09-27,111.40185543021687,msft,2018-09-27
2018-09-28,111.6329494688087,msft,2018-09-28
2018-10-01,112.04110055183293,msft,2018-10-01
2018-10-02,112.34914483621563,msft,2018-10-02
2018-10-03,112.39365234724794,msft,2018-10-03
2018-10-04,112.13942392072136,msft,2018-10-04
2018-10-05,111.64101158552715,msft,2018-10-05
2018-10-08,111.3898580059704,msft,2018-10-08
2018-10-09,111.3144612790108,msft,2018-10-09
2018-10-10,112.47362389286937,msft,2018-10-10
2018-10-11,113.20566954624168,msft,2018-10-11
2018-10-12,113.20080061300455,msft,2018-10-12
2018-10-15,113.40733289460753,msft,2018-10-15
2018-10-16,113.31878674160734,msft,2018-10-16
2018-10-17,113.3066252750552,msft,2018-10-17
2018-10-18,113.24411034598933,msft,2018-10-18
2018-10-19,113.04460449491677,msft,2018-10-19
2018-10-22,112.70778732775717,msft,2018-10-22
2018-10-23,112.40588253781722,msft,2018-10-23
2018-10-24,112.80078400449698,msft,2018-10-24
2018-10-25,112.3392424663532,msft,2018-10-25
2018-10-26,111.85133023138121,msft,2018-10-26
2018-10-29,111.23342523167881,msft,2018-10-29
2018-10-30,110.53256628714763,msft,2018-10-30
2018-10-31,109.45929073378552,msft,2018-10-31
2018-11-01,108.83161358164374,msft,2018-11-01
2018-11-02,108.24663006574606,msft,2018-11-02
2018-11-05,107.87576530154806,msft,2018-11-05
2018-11-06,107.15674343162553,msft,2018-11-06
2018-11-07,107.84437473950298,msft,2018-11-07
2018-11-08,108.38771357372019,msft,2018-11-08
2018-11-09,108.38771357372019,msft,2018-11-09
2018-11-12,108.36917161597962,msft,2018-11-12
2018-11-13,107.97214721301178,msft,2018-11-13
2018-11-14,107.58981743235766,msft,2018-11-14
2018-11-15,107.52836139940864,msft,2018-11-15
2018-11-16,107.53875870058819,msft,2018-11-16
2018-11-19,107.28933509760385,msft,2018-11-19
2018-11-20,107.43043166441916,msft,2018-11-20
2018-11-21,107.30398670736638,msft,2018-11-21
2018-11-23,107.22577419046533,msft,2018-11-23
2018-11-26,107.22393440476543,msft,2018-11-26
2018-11-27,107.26290009311046,msft,2018-11-27
2018-11-28,107.84826565479803,msft,2018-11-28
2018-11-29,108.24263305353142,msft,2018-11-29
2018-11-30,108.72481521115529,msft,2018-11-30
2018-12-03,109.3722582887479,msft,2018-12-03
2018-12-04,109.45522146158241,msft,2018-12-04
2018-12-06,109.58672245986128,msft,2018-12-06
2018-12-07,109.12289155552615,msft,2018-12-07
2018-12-10,108.66789169977272,msft,2018-12-10
2018-12-11,108.61259238303823,msft,2018-12-11
2018-12-12,108.79327604127492,msft,2018-12-12
2018-12-13,109.0018895107159,msft,2018-12-13
2018-12-14,108.98084928682012,msft,2018-12-14
2018-12-17,109.1108607055296,msft,2018-12-17
2018-12-18,109.04569046813775,msft,2018-12-18
2018-12-19,109.08640912638404,msft,2018-12-19
2018-12-20,109.11106598031961,msft,2018-12-20
2018-12-21,109.7713769025795,msft,2018-12-21
2018-12-24,111.08772661896239,msft,2018-12-24
2018-12-26,111.14096724379333,msft,2018-12-26
2018-12-27,111.06558186040066,msft,2018-12-27
2018-12-28,110.4729507302981,msft,2018-12-28
2018-12-31,109.88414609667228,msft,2018-12-31
2019-01-02,109.0860024947481,msft,2019-01-02
2019-01-03,108.08446589870533,msft,2019-01-03
2019-01-04,107.47364361741057,msft,2019-01-04
2019-01-07,106.66702484785961,msft,2019-01-07
2019-01-08,106.5157006461462,msft,2019-01-08
2019-01-09,106.07003942410928,msft,2019-01-09
2019-01-10,105.32510587903822,msft,2019-01-10
2019-01-11,104.30367082152563,msft,2019-01-11
2019-01-14,102.92990157681746,msft,2019-01-14
2019-01-15,102.72495085669699,msft,2019-01-15
2019-01-16,103.08582297609591,msft,2019-01-16
2019-01-17,103.45021126178273,msft,2019-01-17
2019-01-18,104.16682416988198,msft,2019-01-18
2019-01-22,104.56844915476006,msft,2019-01-22
2019-01-23,104.99231366998755,msft,2019-01-23
2019-01-24,104.41481184847915,msft,2019-01-24
2019-01-25,104.85274785235926,msft,2019-01-25
2019-01-28,104.96234476106204,msft,2019-01-28
2019-01-29,104.86954757049459,msft,2019-01-29
2019-01-30,105.09621217558127,msft,2019-01-30
2019-01-31,105.06160456745683,msft,2019-01-31
2019-02-01,104.21335084055295,msft,2019-02-01
2019-02-04,104.22182660085035,msft,2019-02-04
2019-02-05,104.39956461446957,msft,2019-02-05
2019-02-06,104.42492763470958,msft,2019-02-06
2019-02-07,104.44715979503253,msft,2019-02-07
2019-02-08,104.46474569550503,msft,2019-02-08
2019-02-11,104.36381709848693,msft,2019-02-11
2019-02-12,104.20844550905328,msft,2019-02-12
2019-02-13,104.32092846581065,msft,2019-02-13
2019-02-14,104.43302741988325,msft,2019-02-14
2019-02-15,104.73212123850526,msft,2019-02-15
2019-02-19,104.81856544001185,msft,2019-02-19
2019-02-20,104.99358979026087,msft,2019-02-20
2019-02-21,105.57496483755072,msft,2019-02-21
2019-02-22,106.51778266590202,msft,2019-02-22
2019-02-25,107.41716745720943,msft,2019-02-25
2019-02-26,108.40920303903944,msft,2019-02-26
2019-02-27,109.02716298771792,msft,2019-02-27
2019-02-28,109.68055262511632,msft,2019-02-28
2019-03-01,110.26122411903042,msft,2019-03-01
2019-03-04,110.46063872194846,msft,2019-03-04
2019-03-05,110.75984814424754,msft,2019-03-05
2019-03-06,111.07482414361839,msft,2019-03-06
2019-03-07,111.12473076307398,msft,2019-03-07
2019-03-08,111.05213216679391,msft,2019-03-08
2019-03-11,111.23164787976665,msft,2019-03-11
2019-03-12,111.34819154017454,msft,2019-03-12
2019-03-13,111.72700769010301,msft,2019-03-13
2019-03-14,111.97236883221443,msft,2019-03-14
2019-03-15,112.35851304831158,msft,2019-03-15
2019-03-18,113.17910544279691,msft,2019-03-18
2019-03-19,113.80137711607813,msft,2019-03-19
2019-03-20,114.09290301455005,msft,2019-03-20
2019-03-21,115.22678704275782,msft,2019-03-21
2019-03-22,115.5706190307008,msft,2019-03-22
2019-03-25,115.98114265007665,msft,2019-03-25
2019-03-26,116.39679016806836,msft,2019-03-26
2019-03-27,116.5930165321046,msft,2019-03-27
2019-03-28,116.76271993865198,msft,2019-03-28
2019-03-29,117.04449890953975,msft,2019-03-29
2019-04-01,117.42026715631282,msft,2019-04-01
2019-04-02,117.69179211767535,msft,2019-04-02
2019-04-03,117.99464410322362,msft,2019-04-03
2019-04-04,117.8348571349708,msft,2019-04-04
2019-04-05,117.51839872596622,msft,2019-04-05
2019-04-08,117.4668842794106,msft,2019-04-08
2019-04-09,117.30907857015154,msft,2019-04-09
2019-04-10,117.32030914500716,msft,2019-04-10
2019-04-11,117.2338889313235,msft,2019-04-11
2019-04-12,117.39741702799748,msft,2019-04-12
2019-04-15,117.68473730423123,msft,2019-04-15
2019-04-16,117.87900896546049,msft,2019-04-16
2019-04-17,118.21683218552059,msft,2019-04-17
2019-04-18,118.85030173241059,msft,2019-04-18
2019-04-22,119.46650701386875,msft,2019-04-22
2019-04-23,120.44695847406862,msft,2019-04-23
2019-04-24,121.13596373584367,msft,2019-04-24
2019-04-25,122.74227120596164,msft,2019-04-25
2019-04-26,124.18542281340284,msft,2019-04-26
2019-04-29,125.36313028592316,msft,2019-04-29
2019-04-30,126.57972644405969,msft,2019-04-30
2019-05-01,127.07399063728246,msft,2019-05-01
2019-05-02,127.29852494420683,msft,2019-05-02
2019-05-03,127.79915977698838,msft,2019-05-03
2019-05-06,128.11502762602137,msft,2019-05-06
2019-05-07,128.08576466695158,msft,2019-05-07
2019-05-08,127.9271912175428,msft,2019-05-08
2019-05-09,127.79233038296519,msft,2019-05-09
