rsi_30,ticker,date
,dow,2019-03-20
0.0,dow,2019-03-21
0.0,dow,2019-03-22
32.668630930138875,dow,2019-03-25
27.583875699033428,dow,2019-03-26
56.65996412577717,dow,2019-03-27
65.30620002957303,dow,2019-03-28
71.43679693938373,dow,2019-03-29
80.14027293260284,dow,2019-04-01
86.43047964170545,dow,2019-04-02
87.37792515124521,dow,2019-04-03
90.4700040288106,dow,2019-04-04
74.08385165093001,dow,2019-04-05
73.5814963374829,dow,2019-04-08
68.85859560025179,dow,2019-04-09
66.06699115815616,dow,2019-04-10
62.24451601600069,dow,2019-04-11
69.76899803182191,dow,2019-04-12
67.64238675182955,dow,2019-04-15
68.99600454735094,dow,2019-04-16
68.25753356919122,dow,2019-04-17
66.02384607766271,dow,2019-04-18
66.27295464706222,dow,2019-04-22
65.24202794324106,dow,2019-04-23
58.94376713357223,dow,2019-04-24
56.725575143149314,dow,2019-04-25
56.45506998494025,dow,2019-04-26
57.11614958240528,dow,2019-04-29
60.19206247302918,dow,2019-04-30
58.089511950741425,dow,2019-05-01
48.144199055497076,dow,2019-05-02
49.70248271359007,dow,2019-05-03
50.11600892430945,dow,2019-05-06
48.79322635242391,dow,2019-05-07
47.59557055886096,dow,2019-05-08
48.839357505585454,dow,2019-05-09
49.22719102204376,dow,2019-05-10
44.00186718779835,dow,2019-05-13
48.11373604801265,dow,2019-05-14
49.296863930494595,dow,2019-05-15
49.37308737776,dow,2019-05-16
44.359831409550374,dow,2019-05-17
42.872505666422406,dow,2019-05-20
44.34705322657352,dow,2019-05-21
43.46086797928077,dow,2019-05-22
40.47282754832625,dow,2019-05-23
41.82445833424935,dow,2019-05-24
40.57950015372972,dow,2019-05-28
41.00526132214559,dow,2019-05-29
40.52464888007988,dow,2019-05-30
37.30208687507223,dow,2019-05-31
40.723998985248706,dow,2019-06-03
45.752131062249454,dow,2019-06-04
46.72508218882652,dow,2019-06-05
48.4061269155112,dow,2019-06-06
48.96145819769235,dow,2019-06-07
49.70810879953497,dow,2019-06-10
50.687599551001,dow,2019-06-11
51.729601243002456,dow,2019-06-12
52.627064163779984,dow,2019-06-13
48.48999233631747,dow,2019-06-14
44.70720483174927,dow,2019-06-17
45.3443259732467,dow,2019-06-18
43.148544193364174,dow,2019-06-19
44.230798825389684,dow,2019-06-20
43.10554595553235,dow,2019-06-21
46.13947108438298,dow,2019-06-24
46.406030406739674,dow,2019-06-25
48.237079828930426,dow,2019-06-26
49.321196212089085,dow,2019-06-27
45.86480754704486,dow,2019-06-28
47.87241326978069,dow,2019-07-01
46.2847641078781,dow,2019-07-02
46.138968691470254,dow,2019-07-03
46.09605097729449,dow,2019-07-05
44.408167475885726,dow,2019-07-08
43.065950215807135,dow,2019-07-09
42.41309278070378,dow,2019-07-10
43.054953702012206,dow,2019-07-11
48.07858083788279,dow,2019-07-12
50.91047132105884,dow,2019-07-15
53.87556590467581,dow,2019-07-16
52.18648815295841,dow,2019-07-17
52.50738803154876,dow,2019-07-18
51.954299120301435,dow,2019-07-19
50.425328577596304,dow,2019-07-22
54.21493312511016,dow,2019-07-23
54.56596286139102,dow,2019-07-24
49.8664856001067,dow,2019-07-25
46.464526541285764,dow,2019-07-26
44.46088485280313,dow,2019-07-29
45.267070295232735,dow,2019-07-30
45.36083102223213,dow,2019-07-31
