boll_ub,ticker,date
,nke,2018-01-05
65.07110799076261,nke,2018-01-08
64.81143043694743,nke,2018-01-09
64.70396790364882,nke,2018-01-10
64.65973204484672,nke,2018-01-11
64.8309626122959,nke,2018-01-12
64.9973591708552,nke,2018-01-16
64.93312742296939,nke,2018-01-17
64.879196738337,nke,2018-01-18
66.5101275293612,nke,2018-01-19
66.90736561838712,nke,2018-01-22
67.4531109470043,nke,2018-01-23
68.14086781940637,nke,2018-01-24
68.52945627873473,nke,2018-01-25
68.9080819593665,nke,2018-01-26
69.09067452189082,nke,2018-01-29
69.18703501307215,nke,2018-01-30
69.42812881323987,nke,2018-01-31
69.52191859357643,nke,2018-02-01
69.53903579859424,nke,2018-02-02
69.51542550230738,nke,2018-02-05
69.50311051510538,nke,2018-02-06
69.46468393669429,nke,2018-02-07
69.66114137690566,nke,2018-02-08
69.63918392278005,nke,2018-02-09
69.64253145000468,nke,2018-02-12
69.5251599509422,nke,2018-02-13
69.59743074222254,nke,2018-02-14
69.69544008257446,nke,2018-02-15
69.82813336105994,nke,2018-02-16
69.89568874194677,nke,2018-02-20
69.88936912209505,nke,2018-02-21
69.79866665516256,nke,2018-02-22
69.85738782362338,nke,2018-02-23
70.15355945133182,nke,2018-02-26
70.20291134404425,nke,2018-02-27
70.18201823851221,nke,2018-02-28
70.03173046722658,nke,2018-03-01
69.93844781198524,nke,2018-03-02
69.89796156501677,nke,2018-03-05
69.8434542937815,nke,2018-03-06
69.91795996606814,nke,2018-03-07
69.9301583195883,nke,2018-03-08
69.54352947326667,nke,2018-03-09
69.54938809559545,nke,2018-03-12
69.54839811862497,nke,2018-03-13
69.54523303961595,nke,2018-03-14
69.41827931274275,nke,2018-03-15
69.2195331681523,nke,2018-03-16
68.99400851174644,nke,2018-03-19
68.92024480544016,nke,2018-03-20
68.86958299135357,nke,2018-03-21
68.86543738348766,nke,2018-03-22
68.63146717713298,nke,2018-03-23
67.81476326893015,nke,2018-03-26
67.44874586219717,nke,2018-03-27
67.27434737685995,nke,2018-03-28
67.29070877632046,nke,2018-03-29
67.36500087253073,nke,2018-04-02
67.48127736086651,nke,2018-04-03
67.99160747138701,nke,2018-04-04
68.67893385676388,nke,2018-04-05
68.81926126441353,nke,2018-04-06
68.89372398540742,nke,2018-04-09
68.91103823257899,nke,2018-04-10
68.95103999701108,nke,2018-04-11
69.10053367458555,nke,2018-04-12
69.16628579926248,nke,2018-04-13
69.21897518220337,nke,2018-04-16
69.30876114517201,nke,2018-04-17
69.28549139077963,nke,2018-04-18
69.2823747755647,nke,2018-04-19
69.17847094048156,nke,2018-04-20
69.09772957926046,nke,2018-04-23
69.11348659162607,nke,2018-04-24
69.118093824652,nke,2018-04-25
69.20160303227334,nke,2018-04-26
69.61727464249257,nke,2018-04-27
69.42977878094361,nke,2018-04-30
69.4990630400832,nke,2018-05-01
69.4762215743119,nke,2018-05-02
69.08127320599343,nke,2018-05-03
69.14181560461606,nke,2018-05-04
69.45835471789852,nke,2018-05-07
69.57050973234716,nke,2018-05-08
69.6099971796882,nke,2018-05-09
69.62179862931568,nke,2018-05-10
69.70976623141233,nke,2018-05-11
69.84805654144127,nke,2018-05-14
70.08799719877507,nke,2018-05-15
70.70873217049204,nke,2018-05-16
71.02311413581465,nke,2018-05-17
71.38106723133032,nke,2018-05-18
71.74593200569484,nke,2018-05-21
72.027964443489,nke,2018-05-22
72.21181086682519,nke,2018-05-23
72.62961650361643,nke,2018-05-24
72.99964983225907,nke,2018-05-25
73.12288524213626,nke,2018-05-29
73.4113231676466,nke,2018-05-30
73.5874637381394,nke,2018-05-31
73.72046688195567,nke,2018-06-01
74.15206397711529,nke,2018-06-04
74.63056180328715,nke,2018-06-05
75.12370020497401,nke,2018-06-06
75.4392171841072,nke,2018-06-07
75.64933348795435,nke,2018-06-08
75.74655909123277,nke,2018-06-11
75.73852200458279,nke,2018-06-12
75.70725430140791,nke,2018-06-13
75.918861627464,nke,2018-06-14
76.28095890133554,nke,2018-06-15
76.55070168608184,nke,2018-06-18
76.57145234681842,nke,2018-06-19
76.59859138315203,nke,2018-06-20
76.50930655826336,nke,2018-06-21
76.46675960448727,nke,2018-06-22
76.45875551143966,nke,2018-06-25
76.2265336494058,nke,2018-06-26
76.35383766063396,nke,2018-06-27
76.3676783125549,nke,2018-06-28
77.75661567721522,nke,2018-06-29
78.42081202827738,nke,2018-07-02
78.60489458969671,nke,2018-07-03
78.78829409251324,nke,2018-07-05
78.95134986247265,nke,2018-07-06
79.2175768089737,nke,2018-07-09
79.52396279768038,nke,2018-07-10
79.77692211589641,nke,2018-07-11
80.0073670305108,nke,2018-07-12
80.21426438461647,nke,2018-07-13
80.41479040422266,nke,2018-07-16
80.58001519053006,nke,2018-07-17
80.66381931306556,nke,2018-07-18
80.77253862240885,nke,2018-07-19
80.85160595674415,nke,2018-07-20
80.84833098832051,nke,2018-07-23
80.6503875854958,nke,2018-07-24
80.48931462777175,nke,2018-07-25
79.98359723458971,nke,2018-07-26
78.96498692479716,nke,2018-07-27
78.43289237856287,nke,2018-07-30
78.21609709559074,nke,2018-07-31
78.26199427978662,nke,2018-08-01
78.54200525944827,nke,2018-08-02
78.79180125881894,nke,2018-08-03
79.2062850671192,nke,2018-08-06
79.83720526366044,nke,2018-08-07
80.34951915935935,nke,2018-08-08
80.98301514783965,nke,2018-08-09
81.39335796750076,nke,2018-08-10
81.64140475295126,nke,2018-08-13
81.8698585360162,nke,2018-08-14
81.97208388148118,nke,2018-08-15
82.12735977085654,nke,2018-08-16
82.21844167414991,nke,2018-08-17
82.67161004958604,nke,2018-08-20
