boll_ub,ticker,date
,ko,2018-01-05
46.133994365194496,ko,2018-01-08
46.33579584104087,ko,2018-01-09
46.28734976617937,ko,2018-01-10
46.25715647734703,ko,2018-01-11
46.25954622593073,ko,2018-01-12
46.51900512040336,ko,2018-01-16
46.816472610082265,ko,2018-01-17
46.9990573391206,ko,2018-01-18
47.2382344219245,ko,2018-01-19
47.48091379939087,ko,2018-01-22
47.666454163661726,ko,2018-01-23
47.928988304951865,ko,2018-01-24
48.116586327309165,ko,2018-01-25
48.475158191499396,ko,2018-01-26
48.5277591391562,ko,2018-01-29
48.52379364069947,ko,2018-01-30
48.54223088849953,ko,2018-01-31
48.53801560658553,ko,2018-02-01
48.488468577275185,ko,2018-02-02
48.65838165776671,ko,2018-02-05
48.829721610802544,ko,2018-02-06
48.98771412717095,ko,2018-02-07
49.37656075944205,ko,2018-02-08
49.642249562577206,ko,2018-02-09
49.727526635441606,ko,2018-02-12
49.74933467078919,ko,2018-02-13
49.73222981826727,ko,2018-02-14
49.657218726711385,ko,2018-02-15
49.53537812807586,ko,2018-02-16
49.394195274669336,ko,2018-02-20
49.24673272075311,ko,2018-02-21
48.97109330777001,ko,2018-02-22
48.621556255775786,ko,2018-02-23
48.03596941866972,ko,2018-02-26
47.58804654751398,ko,2018-02-27
47.15074636774432,ko,2018-02-28
46.54376129235141,ko,2018-03-01
45.80577873099361,ko,2018-03-02
45.131857427274,ko,2018-03-05
44.99887763634732,ko,2018-03-06
44.89622448773282,ko,2018-03-07
44.87621336921548,ko,2018-03-08
44.98149745284511,ko,2018-03-09
45.00673043674719,ko,2018-03-12
45.06651109662243,ko,2018-03-13
45.050516228530746,ko,2018-03-14
45.04065855222239,ko,2018-03-15
44.9345127438756,ko,2018-03-16
44.76385413960661,ko,2018-03-19
44.77078438427981,ko,2018-03-20
44.80008394081567,ko,2018-03-21
44.85892003851373,ko,2018-03-22
44.93495929210762,ko,2018-03-23
44.928836197994876,ko,2018-03-26
44.93037503135559,ko,2018-03-27
44.93070456017641,ko,2018-03-28
44.93070456017641,ko,2018-03-29
44.93451089667311,ko,2018-04-02
44.899384994777215,ko,2018-04-03
44.94166032615425,ko,2018-04-04
45.01968167374638,ko,2018-04-05
44.942704061785015,ko,2018-04-06
44.76558422828228,ko,2018-04-09
44.66586492829386,ko,2018-04-10
44.5484968199437,ko,2018-04-11
44.58341037920248,ko,2018-04-12
44.720133529888294,ko,2018-04-13
44.8938627575839,ko,2018-04-16
45.09541233696549,ko,2018-04-17
45.19987704948776,ko,2018-04-18
45.256276762224715,ko,2018-04-19
45.23395898694674,ko,2018-04-20
45.14463109895086,ko,2018-04-23
45.099333933605905,ko,2018-04-24
45.17004293324523,ko,2018-04-25
45.21458206304996,ko,2018-04-26
45.21706510230163,ko,2018-04-27
45.16777901194294,ko,2018-04-30
45.232479895878676,ko,2018-05-01
45.31041397663697,ko,2018-05-02
45.34274843329228,ko,2018-05-03
45.33881688725179,ko,2018-05-04
45.345008773305025,ko,2018-05-07
45.34438131228549,ko,2018-05-08
45.31740300139321,ko,2018-05-09
45.23422637100676,ko,2018-05-10
45.05019697714306,ko,2018-05-11
44.79723503986803,ko,2018-05-14
44.451679903609566,ko,2018-05-15
44.15381757729444,ko,2018-05-16
43.82496451920427,ko,2018-05-17
43.60928481710912,ko,2018-05-18
43.27393348650496,ko,2018-05-21
43.16252430959913,ko,2018-05-22
43.15990500300679,ko,2018-05-23
43.10873107689293,ko,2018-05-24
42.90846445965533,ko,2018-05-25
42.75077162495357,ko,2018-05-29
42.89770387647476,ko,2018-05-30
43.02870413726723,ko,2018-05-31
43.16497011772715,ko,2018-06-01
43.37280732080244,ko,2018-06-04
43.46991221957339,ko,2018-06-05
43.61344237955877,ko,2018-06-06
43.72257205918309,ko,2018-06-07
43.949323464139454,ko,2018-06-08
44.181407281821855,ko,2018-06-11
44.43722826935935,ko,2018-06-12
44.56551516486398,ko,2018-06-13
44.530040666947514,ko,2018-06-14
44.638975841197116,ko,2018-06-15
44.634634148582386,ko,2018-06-18
44.64202115681173,ko,2018-06-19
44.59492229799063,ko,2018-06-20
44.55141213582733,ko,2018-06-21
44.483420418123686,ko,2018-06-22
44.41818512896662,ko,2018-06-25
44.36934319833411,ko,2018-06-26
44.372972276198105,ko,2018-06-27
44.35864394637724,ko,2018-06-28
44.37830051294161,ko,2018-06-29
44.39248979919098,ko,2018-07-02
