boll_ub,ticker,date
,wba,2018-01-05
74.70021736612391,wba,2018-01-08
74.32754295658512,wba,2018-01-09
74.589574778384,wba,2018-01-10
75.77705004950782,wba,2018-01-11
76.69131692354685,wba,2018-01-12
77.09604815210643,wba,2018-01-16
77.2196801882483,wba,2018-01-17
77.3575983969485,wba,2018-01-18
77.59154188988451,wba,2018-01-19
78.07108039207002,wba,2018-01-22
78.28059985107845,wba,2018-01-23
78.5123173566404,wba,2018-01-24
78.94547647856493,wba,2018-01-25
79.52676415163356,wba,2018-01-26
80.29582260415037,wba,2018-01-29
80.16145448261442,wba,2018-01-30
80.0167659385042,wba,2018-01-31
79.90317271072745,wba,2018-02-01
79.8531339583507,wba,2018-02-02
80.27595600860676,wba,2018-02-05
80.46314593977061,wba,2018-02-06
80.63973134537304,wba,2018-02-07
81.3457060292989,wba,2018-02-08
81.76371592106956,wba,2018-02-09
81.97967600673269,wba,2018-02-12
82.09501717907214,wba,2018-02-13
82.11017565925148,wba,2018-02-14
81.93947368315229,wba,2018-02-15
81.6316932205121,wba,2018-02-16
81.14471359808167,wba,2018-02-20
80.68024829561672,wba,2018-02-21
80.08475982536882,wba,2018-02-22
79.19480690260056,wba,2018-02-23
77.9280536637809,wba,2018-02-26
75.93244778351755,wba,2018-02-27
74.99181883408002,wba,2018-02-28
74.14276161129365,wba,2018-03-01
72.76089806554275,wba,2018-03-02
72.06804241166783,wba,2018-03-05
72.01894547382793,wba,2018-03-06
71.70069131966055,wba,2018-03-07
71.39952344999168,wba,2018-03-08
71.45722835317618,wba,2018-03-09
71.45364212198862,wba,2018-03-12
71.40561106622059,wba,2018-03-13
71.36763771078552,wba,2018-03-14
71.5812023364106,wba,2018-03-15
71.73162910360404,wba,2018-03-16
71.85024285949225,wba,2018-03-19
71.95816532684731,wba,2018-03-20
72.08539737768507,wba,2018-03-21
72.20372524760086,wba,2018-03-22
72.21370108593888,wba,2018-03-23
71.9666453275878,wba,2018-03-26
71.9650273089999,wba,2018-03-27
71.9029098382254,wba,2018-03-28
71.74527676399423,wba,2018-03-29
71.76471144589601,wba,2018-04-02
71.61239920585922,wba,2018-04-03
71.29548308944355,wba,2018-04-04
71.0182481415794,wba,2018-04-05
70.86596350911367,wba,2018-04-06
70.33139934557582,wba,2018-04-09
69.68838859059635,wba,2018-04-10
68.96882531844523,wba,2018-04-11
68.49407960777262,wba,2018-04-12
68.22665116216612,wba,2018-04-13
67.98968445655449,wba,2018-04-16
67.89840317486937,wba,2018-04-17
67.9260444568087,wba,2018-04-18
67.82155290086443,wba,2018-04-19
67.73674892171346,wba,2018-04-20
67.6870217879949,wba,2018-04-23
67.28567922601569,wba,2018-04-24
67.28417262228687,wba,2018-04-25
67.0633642150677,wba,2018-04-26
67.3620252792543,wba,2018-04-27
67.50616518931129,wba,2018-04-30
67.48478283820668,wba,2018-05-01
67.460160499035,wba,2018-05-02
67.62171448530832,wba,2018-05-03
67.60734810139225,wba,2018-05-04
67.67392305506966,wba,2018-05-07
67.7786937893309,wba,2018-05-08
67.81724654689451,wba,2018-05-09
67.81774025338446,wba,2018-05-10
67.81768562158932,wba,2018-05-11
67.68633567597726,wba,2018-05-14
67.55406282247796,wba,2018-05-15
67.47486682346977,wba,2018-05-16
67.56423208285075,wba,2018-05-17
67.57117682954278,wba,2018-05-18
67.56660017117396,wba,2018-05-21
67.52660727236076,wba,2018-05-22
67.36409987316277,wba,2018-05-23
67.02510197825198,wba,2018-05-24
66.51969842542466,wba,2018-05-25
66.14458312754148,wba,2018-05-29
65.94166267227033,wba,2018-05-30
65.97585044091232,wba,2018-05-31
65.93080304134605,wba,2018-06-01
65.91741987407202,wba,2018-06-04
65.8757874490003,wba,2018-06-05
65.8266096031533,wba,2018-06-06
