rsi_30,ticker,date
,v,2018-01-05
100.0,v,2018-01-08
66.8590040038316,v,2018-01-09
56.00625509180981,v,2018-01-10
79.15849253505239,v,2018-01-11
82.00618816636876,v,2018-01-12
84.61565803440504,v,2018-01-16
91.4298409368898,v,2018-01-17
93.53507646606563,v,2018-01-18
85.63890586294382,v,2018-01-19
89.33995899006366,v,2018-01-22
89.87014113801007,v,2018-01-23
88.44806893914681,v,2018-01-24
89.58981179562885,v,2018-01-25
91.08612343501832,v,2018-01-26
75.90139278038137,v,2018-01-29
65.98312637682545,v,2018-01-30
68.24584960818724,v,2018-01-31
72.40635348225545,v,2018-02-01
50.36787778662675,v,2018-02-02
38.633377643902314,v,2018-02-05
48.5258912916169,v,2018-02-06
47.83596994605627,v,2018-02-07
37.78152922098625,v,2018-02-08
43.04325339271132,v,2018-02-09
47.08885388639605,v,2018-02-12
46.89652074820312,v,2018-02-13
51.16119050189303,v,2018-02-14
53.4235761958568,v,2018-02-15
52.67500842805137,v,2018-02-16
52.92889339765656,v,2018-02-20
50.17897890816196,v,2018-02-21
50.09377249345252,v,2018-02-22
54.19688072971634,v,2018-02-23
56.599802037694595,v,2018-02-26
54.42886356071481,v,2018-02-27
53.678166444137005,v,2018-02-28
49.505822272420495,v,2018-03-01
50.09041284429086,v,2018-03-02
51.8214820107179,v,2018-03-05
50.48336987134463,v,2018-03-06
51.72569668031323,v,2018-03-07
52.30546437337978,v,2018-03-08
55.711017531287105,v,2018-03-09
55.23000942714701,v,2018-03-12
53.39312028670289,v,2018-03-13
52.31998798069257,v,2018-03-14
53.61119301082037,v,2018-03-15
55.30092462002722,v,2018-03-16
52.949415572774896,v,2018-03-19
55.4720069086427,v,2018-03-20
52.57327907296325,v,2018-03-21
47.650196120975735,v,2018-03-22
43.72888208307724,v,2018-03-23
49.0130835695266,v,2018-03-26
45.11227015110101,v,2018-03-27
44.64710971398514,v,2018-03-28
48.191955630177986,v,2018-03-29
46.74367438585323,v,2018-04-02
47.81211098485524,v,2018-04-03
48.61523342631615,v,2018-04-04
50.40153141395844,v,2018-04-05
46.19979935183536,v,2018-04-06
47.61087719943168,v,2018-04-09
50.01237470646882,v,2018-04-10
48.88336679810424,v,2018-04-11
50.47069253168522,v,2018-04-12
50.07168706805973,v,2018-04-13
51.473122227146916,v,2018-04-16
53.75473429635645,v,2018-04-17
54.537873608110516,v,2018-04-18
53.81691291269231,v,2018-04-19
54.106572297814004,v,2018-04-20
54.42690843385331,v,2018-04-23
49.99754352893551,v,2018-04-24
49.91850203165131,v,2018-04-25
56.8264935617701,v,2018-04-26
55.38589728462913,v,2018-04-27
56.31734162333035,v,2018-04-30
56.99001523398928,v,2018-05-01
55.40687761642745,v,2018-05-02
56.29602833088201,v,2018-05-03
57.373114086562175,v,2018-05-04
58.55900386736968,v,2018-05-07
59.241488352236445,v,2018-05-08
60.236481481323366,v,2018-05-09
60.40667692005337,v,2018-05-10
61.28519608438847,v,2018-05-11
60.25630925430479,v,2018-05-14
60.06818507401795,v,2018-05-15
59.7000744875404,v,2018-05-16
58.01869365880337,v,2018-05-17
58.01869365880337,v,2018-05-18
58.95929939658591,v,2018-05-21
59.02435247785254,v,2018-05-22
60.53840072974787,v,2018-05-23
60.55128163047478,v,2018-05-24
59.32856021954374,v,2018-05-25
56.26496527782627,v,2018-05-29
57.61766607692656,v,2018-05-30
57.73155709997303,v,2018-05-31
57.92164147042667,v,2018-06-01
61.01839526757818,v,2018-06-04
61.662605984764085,v,2018-06-05
64.98553216508788,v,2018-06-06
60.14758915278767,v,2018-06-07
61.248402292470175,v,2018-06-08
59.675822116492334,v,2018-06-11
60.86553948041044,v,2018-06-12
59.97911136517568,v,2018-06-13
60.75040889071328,v,2018-06-14
60.88040300150049,v,2018-06-15
62.301104971916985,v,2018-06-18
60.06501424695694,v,2018-06-19
60.58858793314902,v,2018-06-20
58.611443899789954,v,2018-06-21
59.73254374525008,v,2018-06-22
51.7560769729044,v,2018-06-25
54.09106286887139,v,2018-06-26
51.64876767633086,v,2018-06-27
54.060978740894036,v,2018-06-28
53.594604958790576,v,2018-06-29
53.665900099067,v,2018-07-02
51.93269629927793,v,2018-07-03
54.591220961222426,v,2018-07-05
55.69341275519518,v,2018-07-06
57.596627560248564,v,2018-07-09
59.084208008885135,v,2018-07-10
60.85686246152726,v,2018-07-11
62.852465297422235,v,2018-07-12
61.95622186794754,v,2018-07-13
60.18074713771499,v,2018-07-16
61.58070250427973,v,2018-07-17
63.016972665791634,v,2018-07-18
61.56205322035912,v,2018-07-19
62.560777753981064,v,2018-07-20
60.738362327681926,v,2018-07-23
60.738362327681926,v,2018-07-24
63.80593889237048,v,2018-07-25
63.5305045461926,v,2018-07-26
60.09908838439512,v,2018-07-27
53.08920689777883,v,2018-07-30
53.434571494632245,v,2018-07-31
55.40691051677379,v,2018-08-01
56.25735219650568,v,2018-08-02
57.386677197835404,v,2018-08-03
57.19996141274104,v,2018-08-06
57.93363338856876,v,2018-08-07
58.450679771203056,v,2018-08-08
57.231760027679435,v,2018-08-09
56.720395527865605,v,2018-08-10
57.395494272945676,v,2018-08-13
58.1689018335457,v,2018-08-14
56.54705269297603,v,2018-08-15
57.6096119633522,v,2018-08-16
58.58550718516502,v,2018-08-17
57.79608841183284,v,2018-08-20
55.99484839787283,v,2018-08-21
57.66310764283377,v,2018-08-22
59.064196784139675,v,2018-08-23
61.91622103801477,v,2018-08-24
63.42264825629565,v,2018-08-27
