date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,74670800,aapl,3,0.09880000114440918,0.060938191765000635,41.42658005644942,41.86402663300371,129.724402329199,41.64530334472656,41.64530334472656,24.622646694847493,0.0037953168056503,60.56978985605591,0.244,0.756,0.0,-0.296525,0.040999999999999995,0.86375,0.09525,0.6360250000000001,0.3791666666666666,0.77
2018-01-12,44.04499816894531,44.34000015258789,43.91249847412109,44.272499084472656,101672400,aapl,4,0.1015999984741211,0.07096268783682015,41.2285144594982,42.25603220187875,176.27561174550928,41.74227333068848,41.74227333068848,60.29363903563458,0.0276538497617551,81.62239925626294,0.0,1.0,0.0,0.0,0.126,0.874,0.0,-0.8934,0.3716666666666666,0.79
2018-01-16,44.47499847412109,44.84749984741211,44.03499984741211,44.04750061035156,118263600,aapl,1,0.1165999984741211,0.17237041905892114,41.26932468336396,42.2924330855395,134.93937143660924,41.78087888445173,41.78087888445173,74.36898570406069,0.0327559890681286,64.03526296142189,0.0,0.9316666666666666,0.06833333333333333,0.06743333333333333,0.03,0.8493333333333334,0.12066666666666666,0.7298,0.3783333333333333,0.75
2018-01-17,44.03749847412109,44.8125,43.76750183105469,44.775001525878906,137547200,aapl,2,0.11909999847412109,0.14972839143848657,41.08873086453045,42.70440859317218,116.51382020668512,41.89656972885132,41.89656972885132,45.3399562962088,0.0686518961510032,79.09867868371099,0.319,0.5,0.181,-0.296,0.07,0.866,0.064,0.1434,0.3779166666666665,0.75
2018-01-18,44.84249877929688,45.025001525878906,44.5625,44.81499862670898,124773600,aapl,3,0.12220000267028809,0.08726148284207534,41.04706495541568,42.93451514305437,135.52208662018043,41.990790049235024,41.990790049235024,52.11029804421796,0.0943571791105242,79.58495976168338,0.0955,0.9045000000000001,0.0,-0.1909,0.032,0.8865000000000001,0.0815,0.7847500000000001,0.4054166666666666,0.72
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,129700400,aapl,4,0.11270000457763672,0.14623761976454272,41.08873185873233,43.00545072793759,90.00056333494199,42.04709129333496,42.04709129333496,34.51020744190756,0.101393613655766,71.03587950322826,0.0,0.548,0.452,0.5106,0.06,0.778,0.162,0.7845,0.385,0.8
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,108434400,aapl,0,0.11029999732971191,0.06522414403451321,41.14731239016968,42.97569980576427,35.42699525421966,42.061506097966976,42.061506097966976,20.17687405049416,0.0865084886709297,59.05777168002314,0.0,1.0,0.0,0.0,0.027,0.8845000000000001,0.088,0.49805,0.3958333333333333,0.78
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,130756400,aapl,1,0.11100000381469728,0.31710182848750473,41.19815915036609,42.95046717714856,57.83506082273741,42.07431316375733,42.07431316375733,35.28430482987537,0.0749423924199845,59.252473813840496,0.11375,0.82275,0.0635,0.04137499999999998,0.05025,0.8432499999999999,0.10600000000000001,0.66105,0.3983333333333334,0.78
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,204420400,aapl,2,0.11470000267028808,0.05367663964329086,41.144262701289634,42.92258781422268,-56.40334391172565,42.03342525775616,42.03342525775616,6.130184547414772,0.0273867170706836,43.99280767831637,0.2836666666666667,0.5866666666666667,0.12966666666666668,-0.2032333333333333,0.07433333333333333,0.84,0.08566666666666667,0.3312,0.3975,0.78
2018-01-25,43.62749862670898,43.73749923706055,42.63249969482422,42.77750015258789,166116000,aapl,3,0.11579999923706057,0.058420555971923555,40.86669439198019,43.0241224327966,-141.33759109975196,41.9454084123884,41.9454084123884,24.38162281266268,-0.0515442289126539,34.00229706965774,0.16833333333333333,0.677,0.15466666666666667,0.05460000000000002,0.024999999999999998,0.8756666666666666,0.09966666666666667,0.6332333333333334,0.3870833333333333,0.77
